,Negative,Neutral,Positive,Negative counts,Neutral counts,Positive counts,Word counts,Negative TFIDF,Neutral TFIDF,Positive TFIDF,word
1357,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,argue
1358,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,low
1359,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,spotted
1360,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23rd
1361,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,forced
1362,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,surprising
1363,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,clause
1364,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,channel
1365,1.0,1.0,0.0,1.0,3.0,0.0,4.0,0.25,0.75,0.0,expel
1366,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,teletyping
1367,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Steen
1368,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,summoner
1369,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.75,0.25,stand
1370,1.0,1.0,1.0,3.0,3.0,4.0,10.0,0.3,0.3,0.4,break
1371,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,bag
1372,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,bark
1373,1.0,1.0,0.0,3.0,1.0,0.0,4.0,0.75,0.25,0.0,boo
1374,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,jewel
1375,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,kasa
1376,0.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,0.16666666666666666,0.8333333333333334,Platt
1377,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,carina
1378,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,sidecar
1379,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,crown
1380,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,numb
1381,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,mango
1382,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Kra
1383,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Tartarization
1384,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,rebel
1385,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.25,0.0,0.75,Beck
1386,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,trauma
1387,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,exchange
1388,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,.the
1389,1.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0,0.0,rest
1390,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,curious
1391,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,considered
1392,0.0,1.0,1.0,0.0,3.0,2.0,5.0,0.0,0.6,0.4,worried
1393,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,iris
1394,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,Ma
1395,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,raven
1396,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,byous
1397,0.0,1.0,1.0,0.0,5.0,2.0,7.0,0.0,0.7142857142857143,0.2857142857142857,future
1398,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,star
1399,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Paiute
1400,1.0,0.0,1.0,3.0,0.0,2.0,5.0,0.6,0.0,0.4,mad
1401,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,situation
1402,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,bronze
1403,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.6666666666666666,0.0,0.3333333333333333,hoe
1404,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,learning
1405,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Votish
1406,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,species
1407,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,unnecessary
1408,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,personnel
1409,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,eaten
1410,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,reverse
1411,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Callovian
1412,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,denture
1413,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,deficit
1414,1.0,0.0,1.0,2.0,0.0,2.0,4.0,0.5,0.0,0.5,+
1415,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,leaving
1416,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,jeep
1417,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Notoryctes
1418,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,repair
1419,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,political
1420,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,Passer
1421,1.0,1.0,1.0,15.0,61.0,17.0,93.0,0.16129032258064516,0.6559139784946236,0.1827956989247312,say
1422,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,wild
1423,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,nose
1424,1.0,0.0,1.0,2.0,0.0,5.0,7.0,0.2857142857142857,0.0,0.7142857142857143,problem
1425,1.0,1.0,1.0,4.0,4.0,4.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,month
1426,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,randing
1427,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,partnership
1428,1.0,0.0,1.0,19.0,0.0,10.0,29.0,0.6551724137931034,0.0,0.3448275862068966,Y
1429,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,ate
1430,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,hatt
1431,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,useful
1432,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,paik
1433,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,'routine
1434,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,agreement
1435,1.0,0.0,1.0,8.0,0.0,6.0,14.0,0.5714285714285714,0.0,0.42857142857142855,little
1436,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Toskish
1437,1.0,1.0,1.0,14.0,3.0,13.0,30.0,0.4666666666666667,0.1,0.43333333333333335,work
1438,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,scan
1439,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.25,0.5,0.25,100
1440,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Bel
1441,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Tat
1442,0.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.5,0.5,celebrate
1443,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,trapped
1444,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,th
1445,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2016
1446,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,anywhere
1447,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Bashilange
1448,1.0,1.0,1.0,5.0,2.0,8.0,15.0,0.3333333333333333,0.13333333333333333,0.5333333333333333,game
1449,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,delete
1450,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,dollar
1451,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,peek
1452,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,activity
1453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,intension
1454,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,chick
1455,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,creep
1456,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,dang
1457,0.0,1.0,1.0,0.0,13.0,1.0,14.0,0.0,0.9285714285714286,0.07142857142857142,law
1458,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,iffy
1459,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,querier
1460,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,steal
1461,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,enthusiast
1462,1.0,0.0,1.0,3.0,0.0,2.0,5.0,0.6,0.0,0.4,everything
1463,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,mun
1464,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Badon
1465,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,sermocination
1466,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,flip
1467,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Rebecca
1468,1.0,1.0,1.0,5.0,2.0,7.0,14.0,0.35714285714285715,0.14285714285714285,0.5,picture
1469,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,ballerina
1470,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,subject
1471,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,extending
1472,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Derek
1473,1.0,0.0,1.0,3.0,0.0,5.0,8.0,0.375,0.0,0.625,Awan
1474,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.3333333333333333,0.6666666666666666,Rich
1475,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,developer
1476,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,Hindi
1477,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,oki
1478,1.0,0.0,1.0,3.0,0.0,6.0,9.0,0.3333333333333333,0.0,0.6666666666666666,luck
1479,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,accommodative
1480,1.0,1.0,1.0,10.0,13.0,23.0,46.0,0.21739130434782608,0.2826086956521739,0.5,F
1481,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,harshen
1482,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,crash
1483,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,proxy
1484,1.0,1.0,1.0,2.0,6.0,2.0,10.0,0.2,0.6,0.2,service
1485,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Bolo
1486,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,attain
1487,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1972
1488,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,panchayat
1489,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,rehoe
1490,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,eating
1491,1.0,0.0,1.0,10.0,0.0,4.0,14.0,0.7142857142857143,0.0,0.2857142857142857,cant
1492,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,main
1493,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,quiet
1494,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,goggled
1495,1.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,0.0,0.0,jimp
1496,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,annoyance
1497,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,carrying
1498,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,cereal
1499,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1000
1500,0.0,1.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,crore
1501,1.0,1.0,1.0,1.0,4.0,2.0,7.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,Mus
1502,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.25,0.0,0.75,far
1503,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,positivity
1504,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15pm
1505,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,31
1506,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,attractive
1507,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20km
1508,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,harry
1509,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Pict
1510,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,weed
1511,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Ignorantine
1512,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,revealing
1513,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Finn
1514,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,fact
1515,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,spirit
1516,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Rube
1517,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Werther
1518,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,whilst
1519,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666,cheer
1520,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,77
1521,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Ming
1522,1.0,1.0,0.0,1.0,10.0,0.0,11.0,0.09090909090909091,0.9090909090909091,0.0,Gor
1523,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,duddies
1524,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,grabbling
1525,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,airport
1526,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,unconditional
1527,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,Notelaea
1528,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,pappi
1529,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,Bea
1530,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Nelly
1531,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2017-18
1532,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,shall
1533,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,denial
1534,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,short
1535,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Ker
1536,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Rigelian
1537,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,mane
1538,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,leg
1539,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Wongara
1540,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,combine
1541,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,teen
1542,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Petrea
1543,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Mosaist
1544,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,disrupt
1545,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,264
1546,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fellen
1547,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,ticked
1548,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,economic
1549,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Rinde
1550,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,stepdaughter
1551,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,burst
1552,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,floor
1553,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,gooserumped
1554,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,rip
1555,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Laurel
1556,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,keek
1557,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,visa
1558,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Marchantia
1559,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,procession
1560,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,skill
1561,1.0,1.0,1.0,7.0,3.0,1.0,11.0,0.6363636363636364,0.2727272727272727,0.09090909090909091,buy
1562,1.0,0.0,1.0,2.0,0.0,2.0,4.0,0.5,0.0,0.5,Worden
1563,1.0,1.0,1.0,16.0,7.0,33.0,56.0,0.2857142857142857,0.125,0.5892857142857143,day
1564,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Australian
1565,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,duty
1566,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,movie
1567,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,trip
1568,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,falling
1569,0.0,1.0,1.0,0.0,4.0,5.0,9.0,0.0,0.4444444444444444,0.5555555555555556,event
1570,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Briggs
1571,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,treat
1572,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,skip
1573,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Japan
1574,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,Unio
1575,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,markup
1576,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,homesick
1577,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,Magi
1578,1.0,0.0,1.0,3.0,0.0,9.0,12.0,0.25,0.0,0.75,ever
1579,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,nonflying
1580,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Shankar
1581,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,retain
1582,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,hack
1583,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,Stan
1584,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,syne
1585,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,.23
1586,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,motivation
1587,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,afraid
1588,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Una
1589,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,spent
1590,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,.xxENJOY
1591,1.0,1.0,1.0,1.0,3.0,2.0,6.0,0.16666666666666666,0.5,0.3333333333333333,worker
1592,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,scare
1593,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Tran
1594,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,suppose
1595,1.0,1.0,1.0,14.0,1.0,10.0,25.0,0.56,0.04,0.4,never
1596,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,Sibbaldus
1597,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,meed
1598,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,beautifully
1599,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Smithian
1600,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Bangia
1601,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Scotlandwards
1602,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,browning
1603,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Ninevitish
1604,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,heaven
1605,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,bed
1606,1.0,1.0,1.0,13.0,6.0,7.0,26.0,0.5,0.23076923076923078,0.2692307692307692,right
1607,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,cruel
1608,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,install
1609,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,jina
1610,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,draft
1611,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Sarcodina
1612,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,areek
1613,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,ich
1614,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,verifier
1615,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,trooper
1616,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,orbite
1617,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,260
1618,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,inhere
1619,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,character
1620,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,.NOTHING
1621,1.0,1.0,1.0,1.0,5.0,2.0,8.0,0.125,0.625,0.25,cut
1622,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,dirt
1623,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,packsack
1624,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,employee
1625,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,blo
1626,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,uncelebrated
1627,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,didnt
1628,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,injured
1629,1.0,1.0,1.0,9.0,1.0,9.0,19.0,0.47368421052631576,0.05263157894736842,0.47368421052631576,another
1630,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,stir
1631,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,penis
1632,1.0,0.0,1.0,3.0,0.0,1.0,4.0,0.75,0.0,0.25,Guy
1633,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,diary
1634,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,Colosseum
1635,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,vibex
1636,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,eclipse
1637,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,etiquette
1638,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Penaeaceae
1639,1.0,1.0,1.0,6.0,1.0,1.0,8.0,0.75,0.125,0.125,comes
1640,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tracing
1641,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Senijextee
1642,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,initially
1643,1.0,1.0,1.0,28.0,5.0,17.0,50.0,0.56,0.1,0.34,time
1644,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,appoint
1645,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,investigation
1646,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Pakawa
