,Negative,Neutral,Positive,Negative counts,Neutral counts,Positive counts,Word counts,Negative TFIDF,Neutral TFIDF,Positive TFIDF,word
2935,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,luxurist
2936,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,bazaar
2937,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Taxus
2938,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,italite
2939,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,kandol
2940,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Egbert
2941,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.6666666666666666,0.0,0.3333333333333333,mate
2942,1.0,1.0,0.0,4.0,1.0,0.0,5.0,0.8,0.2,0.0,warm
2943,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yamamadi
2944,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3yr
2945,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,dhoti
2946,1.0,1.0,1.0,1.0,4.0,5.0,10.0,0.1,0.4,0.5,play
2947,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,homesick
2948,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,product
2949,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.75,0.25,Drew
2950,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,manipulation
2951,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,countermanifesto
2952,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,Doug
2953,0.0,1.0,1.0,0.0,1.0,6.0,7.0,0.0,0.14285714285714285,0.8571428571428571,buddy
2954,1.0,0.0,1.0,1.0,0.0,45.0,46.0,0.021739130434782608,0.0,0.9782608695652174,appreciate
2955,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Brahmaic
2956,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,phi
2957,1.0,0.0,1.0,7.0,0.0,6.0,13.0,0.5384615384615384,0.0,0.46153846153846156,applicable
2958,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,produce
2959,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,seedage
2960,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,clearly
2961,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,presence
2962,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,shoehorn
2963,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Joanna
2964,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Morgan
2965,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,tactic
2966,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,bow
2967,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,deepen
2968,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Swati
2969,1.0,1.0,1.0,1.0,5.0,2.0,8.0,0.125,0.625,0.25,cut
2970,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,masse
2971,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Rigelian
2972,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Champlain
2973,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,photocopy
2974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,country
2975,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,bold
2976,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Ketu
2977,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,alive
2978,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,expansion
2979,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Firoloida
2980,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,situation
2981,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,bury
2982,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,singer
2983,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,investigation
2984,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,becost
2985,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Knesset
2986,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,transparency
2987,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,doubt
2988,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Manobo
2989,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,temple
2990,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666,mention
2991,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,volunteer
2992,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,drinking
2993,1.0,0.0,1.0,4.0,0.0,4.0,8.0,0.5,0.0,0.5,anyone
2994,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,profit
2995,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Giuseppe
2996,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,gesture
2997,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Franklin
2998,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,panel
2999,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,postcostal
3000,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,blast
3001,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,scarred
3002,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,plot
3003,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,outscour
3004,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,lock
3005,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,ought
3006,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,music
3007,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,livid
3008,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,mojo
3009,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,nurture
3010,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sima
3011,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.25,0.25,0.5,film
3012,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Sonderbund
3013,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,colorful
3014,0.0,1.0,0.0,0.0,19.0,0.0,19.0,0.0,1.0,0.0,chief
3015,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,item
3016,1.0,1.0,1.0,9.0,3.0,2.0,14.0,0.6428571428571429,0.21428571428571427,0.14285714285714285,buy
3017,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,.34
3018,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,aa
3019,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Chaetopterus
3020,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.25,0.5,0.25,market
3021,1.0,1.0,1.0,4.0,1.0,1.0,6.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,ago
3022,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Hockday
3023,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Rais
3024,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,kindly
3025,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,commando
3026,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,tash
3027,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,alcohol
3028,1.0,0.0,1.0,5.0,0.0,1.0,6.0,0.8333333333333334,0.0,0.16666666666666666,phone
3029,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,clear
3030,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,fantastic
3031,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,autonomy
3032,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,duet
3033,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tick
3034,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,cage
3035,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,dew
3036,1.0,1.0,1.0,3.0,1.0,1.0,5.0,0.6,0.2,0.2,doesnt
3037,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,aspect
3038,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Stokesia
3039,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,Sally
3040,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,mesange
3041,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,conviction
3042,1.0,1.0,0.0,1.0,13.0,0.0,14.0,0.07142857142857142,0.9285714285714286,0.0,state
3043,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,bin
3044,1.0,1.0,1.0,1.0,2.0,5.0,8.0,0.125,0.25,0.625,Anoplotherium
3045,0.0,1.0,1.0,0.0,10.0,1.0,11.0,0.0,0.9090909090909091,0.09090909090909091,trial
3046,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,kusa
3047,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,poachiness
3048,1.0,1.0,1.0,4.0,2.0,3.0,9.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,ready
3049,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,French
3050,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,struggle
3051,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,consolidation
3052,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Manhattan
3053,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,trainee
3054,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,respond
3055,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,mineral
3056,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,Wednesday
3057,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,373/403
3058,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,Yadava
3059,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,Jacaranda
3060,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,alvar
3061,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,Othello
3062,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,benefit
3063,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,behold
3064,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,insight
3065,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,mouse
3066,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,329
3067,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,treasure
3068,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,citizenship
3069,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,astroid
3070,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Whiglet
3071,1.0,1.0,0.0,1.0,3.0,0.0,4.0,0.25,0.75,0.0,expel
3072,1.0,1.0,1.0,4.0,1.0,1.0,6.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,sign
3073,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,queen
3074,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,cent
3075,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Leonese
3076,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,bronze
3077,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,culture
3078,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,commoner
3079,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,sworn
3080,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Toskish
3081,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,savour
3082,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sausage
3083,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,compassion
3084,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,infra
3085,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,dished
3086,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,abroad
3087,0.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,0.2,0.8,Per
3088,1.0,1.0,1.0,3.0,2.0,5.0,10.0,0.3,0.2,0.5,forget
3089,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,hijack
3090,1.0,1.0,1.0,4.0,13.0,3.0,20.0,0.2,0.65,0.15,put
3091,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,fracas
3092,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,influence
3093,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,crackdown
3094,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Pop
3095,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,Usun
3096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,classmate
3097,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,defiance
3098,0.0,1.0,1.0,0.0,1.0,8.0,9.0,0.0,0.1111111111111111,0.8888888888888888,Herero
3099,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.4
3100,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,puppify
3101,1.0,1.0,0.0,4.0,1.0,0.0,5.0,0.8,0.2,0.0,version
3102,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Noel
3103,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,disrupt
3104,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,mot
3105,1.0,1.0,0.0,1.0,3.0,0.0,4.0,0.25,0.75,0.0,quarter
3106,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Joon
3107,1.0,0.0,1.0,9.0,0.0,19.0,28.0,0.32142857142857145,0.0,0.6785714285714286,tweet
3108,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,tape
3109,1.0,1.0,1.0,3.0,1.0,4.0,8.0,0.375,0.125,0.5,song
3110,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,initiative
3111,0.0,1.0,1.0,0.0,4.0,1.0,5.0,0.0,0.8,0.2,verdict
3112,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tunnel
3113,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,nobby
3114,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,stirrer
3115,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Shu
3116,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,quo
3117,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Paiute
3118,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,Adigranth
3119,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,fixed
3120,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,elsewhere
3121,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,identification
3122,1.0,1.0,1.0,10.0,13.0,23.0,46.0,0.21739130434782608,0.2826086956521739,0.5,F
3123,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,owner
3124,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Lester
3125,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,pharmacy
3126,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,minimal
3127,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,whata
3128,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,hem
3129,1.0,1.0,0.0,1.0,3.0,0.0,4.0,0.25,0.75,0.0,despite
3130,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,peasant
3131,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,mob
3132,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,forth
3133,1.0,1.0,0.0,1.0,16.0,0.0,17.0,0.058823529411764705,0.9411764705882353,0.0,attack
3134,1.0,1.0,1.0,2.0,13.0,8.0,23.0,0.08695652173913043,0.5652173913043478,0.34782608695652173,may
3135,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,haircut
3136,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,tag
3137,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.25,0.0,0.75,reminder
3138,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,bibliopolical
3139,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,shortly
3140,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,lawyer
3141,1.0,1.0,1.0,3.0,3.0,6.0,12.0,0.25,0.25,0.5,Twi
3142,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Diapensia
3143,1.0,0.0,1.0,17.0,0.0,6.0,23.0,0.7391304347826086,0.0,0.2608695652173913,'d
3144,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,dying
3145,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Shorea
3146,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Praxean
3147,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666,pork
3148,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,render
3149,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,plead
3150,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,whether
3151,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,sam
3152,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,partnership
3153,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1985
3154,1.0,1.0,1.0,2.0,10.0,2.0,14.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,set
3155,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,tough
3156,1.0,1.0,1.0,2.0,1.0,3.0,6.0,0.3333333333333333,0.16666666666666666,0.5,able
3157,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,plane
3158,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,dark
3159,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,Comid
3160,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,relation
3161,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,baron
3162,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,hebetudinous
3163,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,.18
3164,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Allosaurus
3165,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,repair
3166,0.0,1.0,0.0,0.0,12.0,0.0,12.0,0.0,1.0,0.0,Ram
3167,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,watchman
3168,1.0,1.0,1.0,1.0,1.0,14.0,16.0,0.0625,0.0625,0.875,forward
3169,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,polythene
3170,1.0,1.0,1.0,5.0,1.0,10.0,16.0,0.3125,0.0625,0.625,best
3171,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,Tamil
3172,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,decommission
3173,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,cite
3174,1.0,1.0,1.0,3.0,1.0,2.0,6.0,0.5,0.16666666666666666,0.3333333333333333,player
3175,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,hyper
3176,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,Mac
3177,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Setibo
3178,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,=D
3179,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Russia
3180,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,together
3181,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,writing
3182,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,'formerly
3183,1.0,1.0,1.0,14.0,2.0,5.0,21.0,0.6666666666666666,0.09523809523809523,0.23809523809523808,send
3184,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,camper
3185,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Granth
3186,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,raven
3187,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666,mental
3188,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,solo
3189,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,Tellima
3190,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,Japanese
3191,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4c
3192,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,winter
3193,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Pfaffian
3194,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,blue
3195,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,formerly
3196,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Kriton
3197,1.0,1.0,1.0,15.0,4.0,17.0,36.0,0.4166666666666667,0.1111111111111111,0.4722222222222222,work
3198,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Yerava
3199,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,ruin
3200,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Bedouinism
3201,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,deport
3202,1.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,conte
3203,0.0,1.0,1.0,0.0,2.0,7.0,9.0,0.0,0.2222222222222222,0.7777777777777778,Wasatch
3204,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,minority
3205,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Totoro
3206,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Goala
3207,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2010
3208,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,Sid
3209,1.0,1.0,1.0,23.0,2.0,19.0,44.0,0.5227272727272727,0.045454545454545456,0.4318181818181818,'re
3210,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,Sofronia
3211,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,timeliine
3212,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Panamint
3213,1.0,0.0,1.0,5.0,0.0,4.0,9.0,0.5555555555555556,0.0,0.4444444444444444,[
3214,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Jabberwock
3215,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Dasya
3216,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,wishly
3217,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,haw
3218,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Tartarization
3219,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,baggage
3220,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Mon
3221,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,willing
3222,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Anser
